OBJECTID,STATE_NAME,ZONE_CODE,COUNT,AREA,Population,Year,Scenario,Pop_Type
1703,Puerto_Rico,39,10979,0.762430555494561,4071.458080653101200,2030,ssp2,rural
1704,Rhode_Island,40,4368,0.303333333309067,14763.359391127829000,2030,ssp2,rural
1705,South_Carolina,41,111907,7.771319443822737,971641.577778384900000,2030,ssp2,rural
1706,South_Dakota,42,323617,22.473402775979899,400748.074196551580000,2030,ssp2,rural
1707,Tennessee,43,156528,10.869999999130398,1391796.483713624500000,2030,ssp2,rural
1708,Texas,44,935887,64.992152772578393,3178833.619730704500000,2030,ssp2,rural
1709,Utah,45,323156,22.441388887093574,326094.130021420420000,2030,ssp2,rural
1710,Vermont,46,39563,2.747430555335761,348753.358448141020000,2030,ssp2,rural
1711,Virginia,47,152101,10.562569443599436,1465579.686995035000000,2030,ssp2,rural
1712,Washington,48,299504,20.798888887224972,751163.276632575090000,2030,ssp2,rural
1713,West_Virginia,49,93591,6.499374999480049,809037.875603523110000,2030,ssp2,rural
1714,Wisconsin,50,235836,16.377499998689796,1485905.307567152900000,2030,ssp2,rural
1715,Wyoming,51,402060,27.920833331099658,185060.915055958790000,2030,ssp2,rural
1716,Alaska,52,3955614,274.695416644690970,141553.711129799400000,2030,ssp2,rural
1717,Alabama,1,185181,12.859791665637880,1264646.939663031600000,2040,ssp2,rural
1718,Arizona,2,415878,28.880416664356225,679097.189955273990000,2040,ssp2,rural
1719,Arkansas,3,195457,13.573402776691902,1033611.133205816800000,2040,ssp2,rural
1720,California,4,595963,41.386319441133530,1426108.866476083600000,2040,ssp2,rural
1721,Colorado,5,403652,28.031388886646372,641646.051491664960000,2040,ssp2,rural
1722,Connecticut,6,19993,1.388402777666705,37819.197788421065000,2040,ssp2,rural
1723,Delaware,7,7681,0.533402777735105,17278.884139104084000,2040,ssp2,rural
1724,DC,8,239,0.016597222220894,0.000000000000000,2040,ssp2,rural
1725,Florida,9,191589,13.304791665602281,949782.623923166660000,2040,ssp2,rural
1726,Georgia,10,210680,14.630555554385108,1402966.943621611700000,2040,ssp2,rural
1727,Hawaii,11,20752,1.441111110995822,104949.384643055310000,2040,ssp2,rural
1728,Idaho,12,350686,24.353194442496182,414443.805777546250000,2040,ssp2,rural
1729,Illinois,13,221664,15.393333332101863,1369113.315981060700000,2040,ssp2,rural
1730,Indiana,14,142134,9.870416665877031,1208990.592535464600000,2040,ssp2,rural
1731,Iowa,15,228140,15.843055554288107,1111376.760407438500000,2040,ssp2,rural
1732,Kansas,16,316313,21.966180553798257,762126.960416622110000,2040,ssp2,rural
1733,Kentucky,17,153424,10.654444443592086,1325106.717559591400000,2040,ssp2,rural
1734,Louisiana,18,160534,11.148194443552587,920752.766153286210000,2040,ssp2,rural
1735,Maine,19,138106,9.590694443677187,459030.501497458080000,2040,ssp2,rural
1736,Maryland,20,38466,2.671249999786300,185475.671251737860000,2040,ssp2,rural
1737,Massachusetts,21,32906,2.285138888706077,98807.556908610262000,2040,ssp2,rural
1738,Michigan,22,243839,16.933263887534224,1357638.798071926200000,2040,ssp2,rural
1739,Minnesota,23,360809,25.056180553551055,1211638.597842605800000,2040,ssp2,rural
1740,Mississippi,24,170685,11.853124999051747,1241577.331430125700000,2040,ssp2,rural
1741,Missouri,25,267867,18.601874998511846,1469785.432269183700000,2040,ssp2,rural
1742,Montana,26,647405,44.958680551958849,429587.618772885760000,2040,ssp2,rural
1743,Nebraska,27,311244,21.614166664937528,524606.699198596060000,2040,ssp2,rural
1744,Nevada,28,429680,29.838888886501771,254546.392183683140000,2040,ssp2,rural
1745,New_Hampshire,29,38438,2.669305555342010,219340.757577777550000,2040,ssp2,rural
1746,New_Jersey,30,29776,2.067777777612355,45595.677361878057000,2040,ssp2,rural
1747,New_Mexico,31,444872,30.893888886417368,519655.358433891260000,2040,ssp2,rural
1748,New_York,32,198329,13.772847221120390,1360330.266717722600000,2040,ssp2,rural
1749,North_Carolina,33,182524,12.675277776763751,1224692.031385763100000,2040,ssp2,rural
1750,North_Dakota,34,312792,21.721666664928929,256511.677925721040000,2040,ssp2,rural
1751,Ohio,35,162922,11.314027776872653,1235529.331187167200000,2040,ssp2,rural
1752,Oklahoma,36,258456,17.948333331897462,1092791.626651698700000,2040,ssp2,rural
1753,Oregon,37,404343,28.079374997753643,638531.176602655560000,2040,ssp2,rural
1754,Pennsylvania,38,180295,12.520486110109468,1139510.201287764100000,2040,ssp2,rural
1755,Puerto_Rico,39,10979,0.762430555494561,2780.287808773573500,2040,ssp2,rural
1756,Rhode_Island,40,4368,0.303333333309067,7835.655118522234300,2040,ssp2,rural
1757,South_Carolina,41,111907,7.771319443822737,780033.719168372450000,2040,ssp2,rural
1758,South_Dakota,42,323617,22.473402775979899,393682.857485110760000,2040,ssp2,rural
1759,Tennessee,43,156528,10.869999999130398,1197530.908261506600000,2040,ssp2,rural
1760,Texas,44,935887,64.992152772578393,2942805.178688459100000,2040,ssp2,rural
1761,Utah,45,323156,22.441388887093574,315383.899956309990000,2040,ssp2,rural
1762,Vermont,46,39563,2.747430555335761,312080.827302976630000,2040,ssp2,rural
1763,Virginia,47,152101,10.562569443599436,1238977.361361964800000,2040,ssp2,rural
1764,Washington,48,299504,20.798888887224972,683894.895367004680000,2040,ssp2,rural
1765,West_Virginia,49,93591,6.499374999480049,711709.827576680690000,2040,ssp2,rural
1766,Wisconsin,50,235836,16.377499998689796,1371409.323579509700000,2040,ssp2,rural
1767,Wyoming,51,402060,27.920833331099658,178388.741369786990000,2040,ssp2,rural
1768,Alaska,52,3955614,274.695416644690970,131853.315183714060000,2040,ssp2,rural
1769,Alabama,1,185181,12.859791665637880,1053848.785580929600000,2050,ssp2,rural
1770,Arizona,2,415878,28.880416664356225,639028.129704286580000,2050,ssp2,rural
1771,Arkansas,3,195457,13.573402776691902,949173.417276928900000,2050,ssp2,rural
1772,California,4,595963,41.386319441133530,1294509.420407784600000,2050,ssp2,rural
1773,Colorado,5,403652,28.031388886646372,599750.931960159100000,2050,ssp2,rural
1774,Connecticut,6,19993,1.388402777666705,29136.929284182785000,2050,ssp2,rural
1775,Delaware,7,7681,0.533402777735105,9614.868405054687200,2050,ssp2,rural
1776,DC,8,239,0.016597222220894,0.000000000000000,2050,ssp2,rural
1777,Florida,9,191589,13.304791665602281,789867.741970428850000,2050,ssp2,rural
1778,Georgia,10,210680,14.630555554385108,1171174.105578463800000,2050,ssp2,rural
1779,Hawaii,11,20752,1.441111110995822,93274.425062105482000,2050,ssp2,rural
1780,Idaho,12,350686,24.353194442496182,390375.547558078190000,2050,ssp2,rural
1781,Illinois,13,221664,15.393333332101863,1252971.021960391700000,2050,ssp2,rural
1782,Indiana,14,142134,9.870416665877031,956290.825633560770000,2050,ssp2,rural
1783,Iowa,15,228140,15.843055554288107,1057217.128352143300000,2050,ssp2,rural
1784,Kansas,16,316313,21.966180553798257,716271.610079245990000,2050,ssp2,rural
1785,Kentucky,17,153424,10.654444443592086,1142862.478723010700000,2050,ssp2,rural
1786,Louisiana,18,160534,11.148194443552587,799292.657306578710000,2050,ssp2,rural
1787,Maine,19,138106,9.590694443677187,389509.642566835740000,2050,ssp2,rural
1788,Maryland,20,38466,2.671249999786300,137741.806659186720000,2050,ssp2,rural
1789,Massachusetts,21,32906,2.285138888706077,83255.458119046059000,2050,ssp2,rural
1790,Michigan,22,243839,16.933263887534224,1073550.689227042000000,2050,ssp2,rural
1791,Minnesota,23,360809,25.056180553551055,1144281.433292379600000,2050,ssp2,rural
1792,Mississippi,24,170685,11.853124999051747,1143465.025220269100000,2050,ssp2,rural
1793,Missouri,25,267867,18.601874998511846,1348405.256753793000000,2050,ssp2,rural
1794,Montana,26,647405,44.958680551958849,414011.487191546710000,2050,ssp2,rural
1795,Nebraska,27,311244,21.614166664937528,503575.203149624630000,2050,ssp2,rural
1796,Nevada,28,429680,29.838888886501771,243235.981354059650000,2050,ssp2,rural
1797,New_Hampshire,29,38438,2.669305555342010,174921.228130766800000,2050,ssp2,rural
1798,New_Jersey,30,29776,2.067777777612355,33832.763692434841000,2050,ssp2,rural
1799,New_Mexico,31,444872,30.893888886417368,497406.370882130690000,2050,ssp2,rural
1800,New_York,32,198329,13.772847221120390,1081447.637049862900000,2050,ssp2,rural
1801,North_Carolina,33,182524,12.675277776763751,920331.398736893200000,2050,ssp2,rural
1802,North_Dakota,34,312792,21.721666664928929,246430.300589640360000,2050,ssp2,rural
1803,Ohio,35,162922,11.314027776872653,928036.358076949140000,2050,ssp2,rural
1804,Oklahoma,36,258456,17.948333331897462,1027064.396728761000000,2050,ssp2,rural
1805,Oregon,37,404343,28.079374997753643,588567.838742944410000,2050,ssp2,rural
1806,Pennsylvania,38,180295,12.520486110109468,886460.412955729170000,2050,ssp2,rural
1807,Puerto_Rico,39,10979,0.762430555494561,1986.726941580884200,2050,ssp2,rural
1808,Rhode_Island,40,4368,0.303333333309067,4089.925051719066700,2050,ssp2,rural
1809,South_Carolina,41,111907,7.771319443822737,623004.567711439570000,2050,ssp2,rural
1810,South_Dakota,42,323617,22.473402775979899,371210.356392217800000,2050,ssp2,rural
1811,Tennessee,43,156528,10.869999999130398,1011443.628299037300000,2050,ssp2,rural
1812,Texas,44,935887,64.992152772578393,2632429.336919155900000,2050,ssp2,rural
1813,Utah,45,323156,22.441388887093574,300777.954601312810000,2050,ssp2,rural
1814,Vermont,46,39563,2.747430555335761,261884.261877211040000,2050,ssp2,rural
1815,Virginia,47,152101,10.562569443599436,1006088.068260099300000,2050,ssp2,rural
1816,Washington,48,299504,20.798888887224972,625847.865921478020000,2050,ssp2,rural
1817,West_Virginia,49,93591,6.499374999480049,606555.837637947990000,2050,ssp2,rural
1818,Wisconsin,50,235836,16.377499998689796,1227260.124305319500000,2050,ssp2,rural
1819,Wyoming,51,402060,27.920833331099658,169556.955495630540000,2050,ssp2,rural
1820,Alaska,52,3955614,274.695416644690970,124575.140875132360000,2050,ssp2,rural
1821,Alabama,1,185181,12.859791665637880,881017.008988040620000,2060,ssp2,rural
1822,Arizona,2,415878,28.880416664356225,609978.596127314730000,2060,ssp2,rural
1823,Arkansas,3,195457,13.573402776691902,881320.214058186280000,2060,ssp2,rural
1824,California,4,595963,41.386319441133530,1152407.969531364000000,2060,ssp2,rural
1825,Colorado,5,403652,28.031388886646372,554566.533191700930000,2060,ssp2,rural
1826,Connecticut,6,19993,1.388402777666705,20003.734714614489000,2060,ssp2,rural
1827,Delaware,7,7681,0.533402777735105,7768.064824400961700,2060,ssp2,rural
1828,DC,8,239,0.016597222220894,0.000000000000000,2060,ssp2,rural
1829,Florida,9,191589,13.304791665602281,661139.794728465840000,2060,ssp2,rural
1830,Georgia,10,210680,14.630555554385108,970662.735929756540000,2060,ssp2,rural
1831,Hawaii,11,20752,1.441111110995822,79944.960715054156000,2060,ssp2,rural
1832,Idaho,12,350686,24.353194442496182,371962.755571912100000,2060,ssp2,rural
1833,Illinois,13,221664,15.393333332101863,1136042.336094820400000,2060,ssp2,rural
1834,Indiana,14,142134,9.870416665877031,737611.779541222030000,2060,ssp2,rural
1835,Iowa,15,228140,15.843055554288107,995529.719982509500000,2060,ssp2,rural
1836,Kansas,16,316313,21.966180553798257,674491.595294616650000,2060,ssp2,rural
1837,Kentucky,17,153424,10.654444443592086,933757.690694919210000,2060,ssp2,rural
1838,Louisiana,18,160534,11.148194443552587,698404.829086567970000,2060,ssp2,rural
1839,Maine,19,138106,9.590694443677187,329728.672397522260000,2060,ssp2,rural
1840,Maryland,20,38466,2.671249999786300,98359.585128036721000,2060,ssp2,rural
1841,Massachusetts,21,32906,2.285138888706077,61786.502723612932000,2060,ssp2,rural
1842,Michigan,22,243839,16.933263887534224,850077.332850325740000,2060,ssp2,rural
1843,Minnesota,23,360809,25.056180553551055,1060080.336024268300000,2060,ssp2,rural
1844,Mississippi,24,170685,11.853124999051747,1055860.936143046700000,2060,ssp2,rural
1845,Missouri,25,267867,18.601874998511846,1235938.079409434000000,2060,ssp2,rural
1846,Montana,26,647405,44.958680551958849,399133.899413927460000,2060,ssp2,rural
1847,Nebraska,27,311244,21.614166664937528,484250.168754077570000,2060,ssp2,rural
1848,Nevada,28,429680,29.838888886501771,235018.142045717920000,2060,ssp2,rural
1849,New_Hampshire,29,38438,2.669305555342010,135905.502355843170000,2060,ssp2,rural
1850,New_Jersey,30,29776,2.067777777612355,24786.419713062136000,2060,ssp2,rural
1851,New_Mexico,31,444872,30.893888886417368,474080.181809862960000,2060,ssp2,rural
1852,New_York,32,198329,13.772847221120390,830841.704291950210000,2060,ssp2,rural
1853,North_Carolina,33,182524,12.675277776763751,666812.746654051360000,2060,ssp2,rural
1854,North_Dakota,34,312792,21.721666664928929,235377.829914604170000,2060,ssp2,rural
1855,Ohio,35,162922,11.314027776872653,688889.349968182160000,2060,ssp2,rural
1856,Oklahoma,36,258456,17.948333331897462,952565.674336594650000,2060,ssp2,rural
1857,Oregon,37,404343,28.079374997753643,539318.336263142760000,2060,ssp2,rural
1858,Pennsylvania,38,180295,12.520486110109468,669116.373427857990000,2060,ssp2,rural
1859,Puerto_Rico,39,10979,0.762430555494561,1460.740692431107200,2060,ssp2,rural
1860,Rhode_Island,40,4368,0.303333333309067,2591.503682496928400,2060,ssp2,rural
1861,South_Carolina,41,111907,7.771319443822737,487090.569960264840000,2060,ssp2,rural
1862,South_Dakota,42,323617,22.473402775979899,355110.227017375170000,2060,ssp2,rural
1863,Tennessee,43,156528,10.869999999130398,808714.363306883720000,2060,ssp2,rural
1864,Texas,44,935887,64.992152772578393,2356797.003978406100000,2060,ssp2,rural
1865,Utah,45,323156,22.441388887093574,283540.908025780580000,2060,ssp2,rural
1866,Vermont,46,39563,2.747430555335761,223697.072322660710000,2060,ssp2,rural
1867,Virginia,47,152101,10.562569443599436,763272.348015820840000,2060,ssp2,rural
1868,Washington,48,299504,20.798888887224972,563368.053588732960000,2060,ssp2,rural
1869,West_Virginia,49,93591,6.499374999480049,504676.457768042280000,2060,ssp2,rural
1870,Wisconsin,50,235836,16.377499998689796,1075858.059563272400000,2060,ssp2,rural
1871,Wyoming,51,402060,27.920833331099658,156010.687459273640000,2060,ssp2,rural
1872,Alaska,52,3955614,274.695416644690970,117899.948819030190000,2060,ssp2,rural
1873,Alabama,1,185181,12.859791665637880,736764.994806257660000,2070,ssp2,rural
1874,Arizona,2,415878,28.880416664356225,576610.359454834600000,2070,ssp2,rural
1875,Arkansas,3,195457,13.573402776691902,801800.312784727780000,2070,ssp2,rural
1876,California,4,595963,41.386319441133530,1027316.580246585900000,2070,ssp2,rural
1877,Colorado,5,403652,28.031388886646372,514655.083580761620000,2070,ssp2,rural
1878,Connecticut,6,19993,1.388402777666705,13423.961444376619000,2070,ssp2,rural
1879,Delaware,7,7681,0.533402777735105,5332.642361313554800,2070,ssp2,rural
1880,DC,8,239,0.016597222220894,0.000000000000000,2070,ssp2,rural
1881,Florida,9,191589,13.304791665602281,559875.590767299990000,2070,ssp2,rural
1882,Georgia,10,210680,14.630555554385108,773082.266555244450000,2070,ssp2,rural
1883,Hawaii,11,20752,1.441111110995822,68033.549410317908000,2070,ssp2,rural
1884,Idaho,12,350686,24.353194442496182,347269.225839803640000,2070,ssp2,rural
1885,Illinois,13,221664,15.393333332101863,1008362.529821535300000,2070,ssp2,rural
1886,Indiana,14,142134,9.870416665877031,530957.974232012870000,2070,ssp2,rural
1887,Iowa,15,228140,15.843055554288107,936756.259187132350000,2070,ssp2,rural
1888,Kansas,16,316313,21.966180553798257,635201.201948091150000,2070,ssp2,rural
1889,Kentucky,17,153424,10.654444443592086,736823.005525347780000,2070,ssp2,rural
1890,Louisiana,18,160534,11.148194443552587,602222.202853250080000,2070,ssp2,rural
1891,Maine,19,138106,9.590694443677187,273536.210738584630000,2070,ssp2,rural
1892,Maryland,20,38466,2.671249999786300,67686.546208156578000,2070,ssp2,rural
1893,Massachusetts,21,32906,2.285138888706077,48516.362096722311000,2070,ssp2,rural
1894,Michigan,22,243839,16.933263887534224,648042.421010251390000,2070,ssp2,rural
1895,Minnesota,23,360809,25.056180553551055,993467.081397254720000,2070,ssp2,rural
1896,Mississippi,24,170685,11.853124999051747,913263.151932349080000,2070,ssp2,rural
1897,Missouri,25,267867,18.601874998511846,1124343.529256923800000,2070,ssp2,rural
1898,Montana,26,647405,44.958680551958849,382762.966757249900000,2070,ssp2,rural
1899,Nebraska,27,311244,21.614166664937528,463762.631609245440000,2070,ssp2,rural
1900,Nevada,28,429680,29.838888886501771,225517.619489392320000,2070,ssp2,rural
1901,New_Hampshire,29,38438,2.669305555342010,113262.826390150310000,2070,ssp2,rural
1902,New_Jersey,30,29776,2.067777777612355,16648.681575882776000,2070,ssp2,rural
1903,New_Mexico,31,444872,30.893888886417368,438283.476060368120000,2070,ssp2,rural
1904,New_York,32,198329,13.772847221120390,619277.888066558750000,2070,ssp2,rural
1905,North_Carolina,33,182524,12.675277776763751,490129.105637453440000,2070,ssp2,rural
1906,North_Dakota,34,312792,21.721666664928929,228505.787541631870000,2070,ssp2,rural
1907,Ohio,35,162922,11.314027776872653,480414.000033603690000,2070,ssp2,rural
1908,Oklahoma,36,258456,17.948333331897462,849770.708701073540000,2070,ssp2,rural
1909,Oregon,37,404343,28.079374997753643,500567.283325589790000,2070,ssp2,rural
1910,Pennsylvania,38,180295,12.520486110109468,485866.634995375640000,2070,ssp2,rural
1911,Puerto_Rico,39,10979,0.762430555494561,1102.729968969011700,2070,ssp2,rural
1912,Rhode_Island,40,4368,0.303333333309067,2125.878330657637000,2070,ssp2,rural
1913,South_Carolina,41,111907,7.771319443822737,362504.361016468550000,2070,ssp2,rural
1914,South_Dakota,42,323617,22.473402775979899,337632.025843119830000,2070,ssp2,rural
1915,Tennessee,43,156528,10.869999999130398,595896.590734661090000,2070,ssp2,rural
1916,Texas,44,935887,64.992152772578393,2088266.028287948600000,2070,ssp2,rural
1917,Utah,45,323156,22.441388887093574,262501.405280425800000,2070,ssp2,rural
1918,Vermont,46,39563,2.747430555335761,182017.727446365000000,2070,ssp2,rural
1919,Virginia,47,152101,10.562569443599436,587338.230194014850000,2070,ssp2,rural
1920,Washington,48,299504,20.798888887224972,501140.416916299380000,2070,ssp2,rural
1921,West_Virginia,49,93591,6.499374999480049,423243.979897356240000,2070,ssp2,rural
